registro,Ener_1_mean_50,Ener_1_variance_50,Ener_2_mean_50,Ener_2_variance_50,Ener_3_mean_50,Ener_3_variance_50,Ener_5_mean_50,Ener_5_variance_50,Ener_6_mean_50,Ener_6_variance_50,Ener_7_mean_50,Ener_7_variance_50
1779,90.85071858924022,8.580489466093114,135.99350920680206,35.16119976299503,22.752514540491237,0.6462816346056274,23.47738572743647,0.020587864076811256,826.3797219017719,2.917771863596784,535.0852785679119,1.0099407873238346
1780,90.71341959853478,7.858275975753298,135.85847080731736,35.135725541945426,22.719131418862037,0.6516315436542657,23.485626446206616,0.022251023667130214,826.2859103759371,2.8601128171980874,535.0678591449272,1.0351239256446148
1781,90.61959503195745,7.858055442323712,135.6816654220503,37.42817965734704,22.671671401788878,0.6471870276357023,23.492935792664415,0.023563295691526927,826.1908220382118,2.774851442470186,535.1070107678462,1.0799960976538698
1782,90.53147875331805,7.824790122290043,135.56990080588363,35.70032821315243,22.609536503595272,0.6089029282995837,23.497975187527036,0.024310004813577875,826.0934448227073,2.668041364018366,535.1122059075672,1.0784847989300324
1783,90.40538149926441,7.642945275497607,135.51368726393042,35.8672572042534,22.56618875973205,0.5854991245991947,23.5045720753257,0.026746386896905904,825.983613066192,2.5917668756115333,535.1474502958246,1.0172661656251536
1784,90.28925825554688,8.153691783198973,135.15767201734414,33.79281059198193,22.531578297844124,0.5918785504970397,23.5083828394432,0.027322794949153965,825.8723279731182,2.5054784162888217,535.1475346839336,1.0171996202864457
1785,90.08529051982013,8.677555362244727,135.02483602140384,33.06658868360817,22.488761515775433,0.6332606549885165,23.515466881200645,0.028096220965989543,825.7672647040652,2.424602067852112,535.1901561647323,0.9844524355033714
1786,89.92482050042608,8.261599995132187,134.95508845612758,33.04607764465623,22.4579988818667,0.5911888290996253,23.51910875219357,0.027996541037222874,825.6546414142098,2.37531891912952,535.1813847599633,0.980199517318908
1787,89.71588600895392,7.685639249106372,134.63061035161078,33.78432972613175,22.41059814553735,0.5785347209953824,23.523278283403343,0.027649507872293394,825.5384745105496,2.327555398387072,535.236851505029,0.9566188561384684
1788,89.49049971161143,7.998221042097097,134.3832512722256,34.6620787364637,22.391246269072894,0.5630214374646708,23.523059849895827,0.027616320501306708,825.4255490516931,2.2593282047210406,535.2375900522879,0.9558235516665419
1789,89.29006624942389,7.725504247252574,133.81306224454747,37.395704973838754,22.347568283388426,0.5928608196002635,23.523260654049025,0.02759418691338616,825.3102848941656,2.17352859854287,535.2762543993955,0.9331404970993664
1790,89.13488181080885,8.23383475941524,133.2858420281472,34.1417867403996,22.302361860870114,0.5241336804154129,23.52187023477462,0.02784700531195011,825.2020105148054,2.1204775113330916,535.2857278739571,0.9471711342040889
1791,89.04073347724393,7.691984118282891,133.10650812461782,32.97088324611169,22.26281840502,0.45848645798867166,23.521358762455257,0.027875435627169303,825.0887545612873,2.0590728559457068,535.3310796021201,0.9649966922536773
1792,88.94497272012224,7.5577100184921076,132.93709550393075,32.786503731837435,22.237355622030158,0.43648695034600604,23.525464360450183,0.02798769960107969,824.9806354170727,1.9709405701662184,535.385429008807,0.9436643439335959
1793,88.72317967589086,7.448177348385406,132.52303937946309,29.925540466428373,22.205219596795377,0.42638913084593527,23.531113207108465,0.028116690922065514,824.8797525067549,1.8759598664365742,535.3662095684385,0.9406979035767671
1794,88.6036254021771,7.277087286975839,132.3749516165334,29.608937268293488,22.192795436032014,0.4275804186336248,23.535266446567665,0.02798906438394721,824.7825977684859,1.7929658238477202,535.427439448996,0.8205307032435813
1795,88.37946963990922,7.251938771321689,132.17237254618186,30.427199703570626,22.163353503944933,0.42114536653413287,23.53980375103359,0.02691690923342892,824.6874072576215,1.687734308781077,535.4315232052267,0.8228829400623979
1796,88.16639191891123,7.875745385792069,131.70337350129097,30.184010998306487,22.107489779428114,0.41741095691925933,23.542043873967764,0.026341797222464026,824.5925337335077,1.624739854984052,535.4238417422587,0.8282972658509066
1797,88.03606175627101,8.19585301167994,131.32510608383785,29.59490505110521,22.09766069985642,0.4252592880448914,23.541084437109063,0.026417503641531854,824.5103464408942,1.5907888923886342,535.3928692307624,0.7462954300298227
1798,87.89618807234935,8.151439159522056,131.40762244524225,30.510194183626606,22.047663864801358,0.43920036143213464,23.541398531151582,0.02639546037358715,824.4257379858174,1.6313921301184497,535.3719847678356,0.7580749530175309
1799,87.79329247566744,8.086348472315203,131.16378946564546,29.87523089605368,21.99567120147721,0.4530193414356858,23.542632228983365,0.02658337019065342,824.331816942445,1.6280782517976915,535.3866876120461,0.772667826009695
1800,87.64561177799378,7.356571524212304,130.99286037886267,29.949665629429056,21.958913357344343,0.4336018359065211,23.540303841810356,0.02579021324373936,824.237036793225,1.6267604272637395,535.4478483363064,0.8073275786124156
1801,87.55580610294457,7.625845704216057,130.79016487027468,28.42098543573115,21.92710391061334,0.4526034551739894,23.53463668176245,0.02349884408998576,824.1382051263536,1.6197612149924172,535.4922215332658,0.848748141213183
1802,87.52097439281103,7.684413536128383,130.6443051200004,27.06128328899283,21.914003707468183,0.4438922225449219,23.528168875317828,0.021895544107945485,824.0418895766677,1.622915412017354,535.514815663465,0.866316566703211
1803,87.31738347688248,8.155195488944395,130.5575382647476,27.587929147268934,21.905053451697583,0.43924643632121607,23.524358460305702,0.02151236482596731,823.9450637055089,1.6708653711907344,535.511554353267,0.8602937828904827
1804,87.2618418669972,8.005687944893815,130.4736608346783,26.97851691236566,21.88076484609274,0.38197659578807924,23.517873054000408,0.021956534703160134,823.8430585419248,1.7006081764350407,535.5446506776304,0.835151994069226
1805,87.11892990102713,8.751693779036929,130.41065975995605,27.45299731800909,21.81998800922892,0.37784796357049977,23.510060757007036,0.022652904106842234,823.7466107820057,1.7357035130845122,535.6446357081618,0.872743564976013
1806,86.97524677332524,8.857008181165268,130.36386774247953,27.75332228237233,21.773625821365698,0.39506118640558385,23.503867969447484,0.02509405889744668,823.6555171224417,1.7441398586156172,535.6589197844798,0.8702713799845276
1807,86.81199067259712,8.936261211616078,130.1783863421066,28.536587316959533,21.750872359555316,0.38406845732287964,23.497100393463683,0.02769396327419368,823.5618085835663,1.756737002722955,535.6844637502417,0.7936968949678269
1808,86.58184441425752,8.905216819287787,130.12968753544078,28.46368661057004,21.71691285902758,0.3890560516091074,23.492897773786993,0.029334570224656492,823.4665570260237,1.7986657714063434,535.7035434527294,0.8236817538514493
1809,86.54660737578406,8.994057503679931,129.9786012426938,30.77841463812879,21.682165796198742,0.40650438316843235,23.489693708263747,0.030410333029630917,823.3757939709684,1.8137481865960527,535.7024458686011,0.8214785836676554
1810,86.48581320427903,8.732712778099426,129.9376662722136,30.96697354710811,21.666711437372943,0.4240870524558457,23.488480974043764,0.03074122251949554,823.291086963474,1.842940124476771,535.6797566170511,0.8219360409987218
1811,86.22688598777971,8.689571087239067,129.96995597798153,30.808105347395298,21.635405200306266,0.42449933261252154,23.48583230138793,0.031705222863378055,823.2009419624554,1.8868399071600184,535.7018977075656,0.8037171194896777
1812,85.95166799760716,8.855433808575627,129.96693623563814,30.805147408453017,21.591808992318825,0.36382806435333187,23.484515704888523,0.03186076195812867,823.1195359327243,1.9368553637550399,535.692880877917,0.7861393664647703
1813,85.79416825834033,8.945653362806487,129.790727374856,29.95492338579511,21.541040976826785,0.4003706692977087,23.486529914205843,0.03159399108618391,823.0414869973902,1.973994192636432,535.7169562120981,0.7569892785951878
1814,85.69054858798847,9.011311039492176,129.37429363175934,28.93824393609119,21.521841374057562,0.4011325875660085,23.49346220359999,0.02990509256851821,822.9545349648328,1.9735980957894343,535.7749694963883,0.7592830432675449
1815,85.61512230385623,8.859424457030842,129.15091374628255,27.09737790272349,21.488112177960314,0.3978698689413541,23.50098719619376,0.029616060608482264,822.8591093674811,1.9848554415076678,535.750828033689,0.7405215036878245
1816,85.5194229448837,9.055583918156085,129.00768690774441,26.250511723585763,21.453417771158943,0.41324481397262003,23.5075714220872,0.029955981751945436,822.7595913321118,2.013642508213448,535.772920576218,0.7302684479994467
1817,85.34844331780405,9.685327762223514,128.8624947514,25.509136515141243,21.44853451817542,0.4119921846444365,23.51284809623244,0.030499656259128632,822.6562873547824,2.0787650249582783,535.7813248004463,0.7294062515905384
1818,85.28273017340948,9.437630599301125,128.67828327654163,25.859462723865434,21.426957900910374,0.42849412660710734,23.522592461773833,0.03201350666655662,822.5565632642282,2.119092300735266,535.7900539036963,0.744100578834479
1819,85.11441831620124,9.421577166881049,128.50367098444528,26.104614377185015,21.394940085929644,0.4327672050531549,23.529443651466064,0.0329445210830426,822.456688603801,2.131866993987976,535.8447067390551,0.727053790186085
1820,84.99361777503631,8.926388386987105,128.29696438993756,23.607891582769856,21.378786703744915,0.4468556752123299,23.538432096453892,0.032835896407816305,822.3646513903644,2.174499211595091,535.8843850254482,0.7279253595829314
1821,84.84164746350501,9.142719700999622,128.06902359862562,22.876677316483917,21.366514105558505,0.4371099897503282,23.55033751952838,0.033720812534292266,822.2794567610935,2.235025436862738,535.8792130639022,0.7401804127288274
1822,84.73185694423749,9.09667922441941,127.78893651222707,23.891613184815398,21.340993995374383,0.43751902570829526,23.558791093866972,0.035474774696899844,822.1925406510633,2.26405674207989,535.9071475461876,0.7418813627810285
1823,84.60222933147868,8.615844710439491,127.76033428295635,24.201454376879926,21.305897879699664,0.42660724334534467,23.56487448121481,0.03677718078445398,822.1003320605364,2.290017745075272,535.9509121175105,0.7358409742950809
1824,84.4739524085475,8.770720201883298,127.67500409969182,23.23483202662821,21.289400982879833,0.42089622576919233,23.569214956103885,0.03729827314009506,822.0159192542272,2.293218424167656,535.9753286286949,0.7616000890597102
1825,84.3562936349065,8.350872990602884,127.30644631921628,24.315285901103618,21.250910770208055,0.4862100596766454,23.57431975909427,0.03801514290473355,821.930298771475,2.2990357579860836,535.9846039069025,0.7640407605900725
1826,84.30238004130388,8.505392228916996,127.33999391092884,24.437211761411582,21.22498830253513,0.4817044992058996,23.580770255147865,0.03796919495473733,821.8270830577659,2.2845783933715222,536.0050609496473,0.7663614821145449
1827,84.1608512826109,8.329014898458219,127.16289926231862,24.212211726486963,21.190577822437398,0.4595317628698358,23.584958384302546,0.0388807518560443,821.7206774978098,2.2547217503754573,536.0091208926156,0.7653758238797093
1828,84.03315964797383,7.220424897349749,126.88844229129072,26.2172989532788,21.178258928852788,0.4577066055360411,23.590408472675353,0.04159979486517059,821.6205330210224,2.223925912758978,536.0677838353827,0.8074249675497591
1829,83.98199424697955,7.215332517750816,126.86784234073345,26.187939908553204,21.139524491747803,0.42030844832830233,23.596408055253868,0.045790666521305125,821.5259588260938,2.172803794812671,536.0605413740223,0.8166817390817949
1830,83.84287878000715,6.495127382161368,126.60365176789779,26.564301302101164,21.101743677542235,0.43900115174773646,23.597945419984516,0.046504989837285654,821.4262169086268,2.10785772944077,536.1232866313711,0.741055921487932
1831,83.74433845396338,6.079864748816657,126.57075875220978,26.726277565434327,21.063670660928377,0.47627729888592946,23.601645766239482,0.048413305401067655,821.3172930102072,2.0621394813754756,536.1035936805905,0.7401694644558556
1832,83.63324724747282,5.605677638782812,126.03442570172174,25.964444059910676,21.05152235607145,0.4755871175224053,23.608439812767532,0.05200242233132414,821.2066223596975,2.0132535326867154,536.1252300080083,0.7191265508085812
1833,83.52270128737258,5.226436300962233,125.96878853900684,25.28947444964178,21.02014365453812,0.4788899804386846,23.611775193644625,0.054183632721120235,821.1075354217853,2.013501991070914,536.1548137480166,0.7045998183321291
1834,83.50081306969672,5.171487841314959,125.80498075241037,25.520685955628313,20.993560773336593,0.48312801998040655,23.62122492929135,0.059884450822361046,821.0116453071666,2.0000113970440996,536.1537999013094,0.7075305525812202
1835,83.4196651923404,5.4462899751781,125.50405591044071,24.739772188469292,20.973898006947884,0.5035584201889969,23.630131182275377,0.06605524280388123,820.9187720542739,1.9463021723301068,536.1431456528834,0.7196400017902013
1836,83.31194664833458,5.1814633523034725,125.30281899455329,23.52577571896988,20.934454882595652,0.46860719950789265,23.638302285704636,0.06880646808609941,820.8320212228584,1.9346839529562005,536.1418056215031,0.7222979372088502
1837,83.21093937874429,5.148248825567778,125.32553761968414,23.563787079213537,20.91371233665862,0.47125533154614324,23.647162312539102,0.07176132514342819,820.7539951451138,1.9107673576925874,536.157743769665,0.7429899251697544
1838,83.17987775504578,5.1915437009653544,125.21858397627445,23.86100989648841,20.862567606475906,0.45631148684192196,23.655529177735637,0.07432229514721134,820.6690870304612,1.8898558617899048,536.2192223470953,0.752589294758091
1839,83.07885989635177,5.317023898004914,125.39583370598524,22.637728166372728,20.858381110877097,0.4565031361544602,23.66519834870155,0.07541818198280296,820.5817479018638,1.8823410496302924,536.2045510375391,0.7718298137864015
1840,82.9660279695118,5.804146832309378,125.36534088782253,22.808846392415003,20.81910641851508,0.4469539010388654,23.677302405908726,0.07616072531844661,820.4945066285999,1.8698399228645344,536.2124890327661,0.7756120196187549
